text,label,document,year,annotator
Therapie der Wahl für verschiedene Erkrankungen Auf Grundlage Evidenz-basierter klinischer Studien sind intravenöse Immunglobuline nun die Therapie der Wahl beim Guillain-Barré-Syndrom und bestimmten Nervenentzündungen wie der chronisch-demyelinisierenden Polyneuritiden und der multifokalen motorischen Neuropathie.,1,191915,2007,22
"""Diese international beachteten Leistungsrekorde bestätigen das LRZ erneut darin, mit seinen Auswahlkriterien zu gewährleisten, dass der Höchstleistungsrechner für ein breites Spektrum von wissenschaftlichen Anwendungen Spitzenleistung zur Verfügung stellt"" sagte Prof. Arndt Bode, Vorsitzender des Direktoriums des LRZ.",1,335764,2009,22
:	+49-209/1707-176 Fax:	+49-209/1707-110 E-Mail:	braczko@iatge.de info@iatge.de WWW:	<http://iat-info.iatge.de>,0,142462,2006,22
"Normalgewichtige Frauen zeigten ein höheres Selbstwertgefühl, wenn auf den Bildern moderat dünne Models anstelle von moderat molligen Models abgelichtet waren.",0,361714,2010,22
"Sonnenlicht besteht aber nicht nur aus UV-Strahlung, sondern aus zumindest drei biologisch aktiven Teilen von Strahlung: ultravioletter Strahlung (UV), sichtbarem Licht (VIS) und Infrarot (IR).",0,103473,2005,22
"Originalbeitrag Takatoshi Iijima, Karen Wu, Harald Witte, Yoko Hanno-Iijima, Timo Glatter, Stéphane Richard, Peter Scheiffele SAM68 regulates neuronal activity-dependent alternative splicing of Neurexin-1 Cell, Volume 147, Issue 7, 1601-1614, 23 December 2011 | doi: 10.1016/j.cell.2011.11.028 Weitere Auskünfte Prof. Dr. Peter Scheiffele, Biozentrum der Universität Basel, Klingelbergstrasse 50/70, 4056 Basel, Tel.",0,457640,2011,22
Den Betreibern von Marktplätzen bieten sich noch deutliche Verbesserungspotenziale.,1,67258,2003,22
"Agostino Cisco, Direktor HR Development der Accor Hotellerie Deutschland GmbH, ist von den Möglichkeiten des ServLabs begeistert.",1,232633,2007,22
"Düsseldorf/Gütersloh, 26. Mai 2006.",0,161353,2006,22
"Ob die zum Markenimage passen, läßt sich also testen.",0,636586,2015,22
"Hierbei handelt es sich um einen Schreitbagger, der als flexibles Werkzeug für Rettungs- und Bergungsaufgaben genutzt werden kann.",0,573510,2014,22
Allerdings ist „Blue Hospital“ kein Selbstläufer.,0,451418,2011,22
"Als Querschnitts-Ansatz betreffen Ökosystemleistungen eine Reihe von Politikfeldern, etwa die Naturschutz-, Wald-, Wasser- und Agrarpolitik.",0,533748,2013,22
"Sie berücksichtigt dabei erstmals niedersächsische Besonderheiten wie die Größe des Landes, die Relevanz der Landwirtschaft oder die ausgeprägte Automobilbranche.",0,349811,2009,22
"Laut Bosch ist es durchaus ökonomisch machbar und sinnvoll, die Beschäftigungsquote zu erhöhen, ohne dabei das amerikanische Modell mit hoher Lohnungleichheit zu übernehmen.",0,55874,2002,22
"„Das sind dann zum Beispiel zehn Minuten, in denen das System offen und damit unsicher ist.",0,566055,2013,22
"Die Analyse kommt zu dem Schluss, dass durch Änderungen des Schulklimas das Auftreten gewaltsamen Verhaltens verringert werden könnte.",0,530560,2013,22
"Ähnlich wie von der Expertenkommission zur „Stärkung von Investitionen in Deutschland“ vorgeschlagen, könnte ein geschlossener Fonds privates Kapital einsammeln und als Beteiligungskapital für Investitionen in die Gebäudeenergieeffizienz zur Verfügung stellen.",0,630597,2015,22
"Diese ""falsche"" Base wird anschließend aus der DNA ausgeschnitten, wodurch letztendlich eine Basenlücke entsteht.",0,183449,2006,22
"Allerdings wurde auch dargestellt, dass die Betriebe, wenn sie Nützlinge einsetzen wollen, den ergänzenden chemischen Pflanzenschutz an diese Strategie anpassen müssen.",0,192597,2007,22
"Vor diesem Hintergrund liegt eine vordringliche Forschungsaufgabe in der weiteren Aufklärung der Bioadhäsionsprozesse auf Zahnoberflächen (Proteinadsorption, bakterielle Adhärenz, Biofilmbildung, Signaltransduktion im Biofilm).",0,396586,2010,22
So werden neue Anforderungen an den Städtebau und die Verkehrsplanung formuliert und die Bedeutung der Stärkung regionaler Wirtschafts- und Stoffkreisläufe sowie der regionalen Entscheidungs- und Kooperationsstrukturen erläutert.,0,29413,2001,22
Unsere Presseinformationen finden Sie auch im World Wide Web (http://www.uni-koeln.de/organe/presse/pi/index.html).,0,70667,2003,22
"""Meine EURYI-Gruppe wird sich in Zukunft mit der Identifizierung der Signale befassen, die den Ruhezustand der Stammzellen regulieren"", betont Dieter Chichung Lie.",0,179539,2006,22
"9, 80796 München, +49 (0) 89 272921-0, andreas.boes@isf-muenchen.de Ansprechpartner für die Presse: Frank Seiss, Öffentlichkeitsarbeit am ISF München, +49 (0) 89 272921-78, frank.seiss@isf-muenchen.de",0,512738,2012,22
"„Spätestens seit der weltweiten Finanz- und Wirtschaftskrise sind eine einseitige Orientierung auf kurzfristige Gewinnziele, oft verbunden mit überzogener Risikobereitschaft, als Probleme einer kurzsichtigen Unternehmensausrichtung erkannt“, sagte der Vorsitzende des Deutschen Gewerkschaftsbundes (DGB) und des Vorstands der Hans-Böckler-Stiftung.",0,529031,2013,22
Außerdem bereiten Forscher des Jefferson Labs in den USA Messungen des Neutronenradius von Kalzium-48 vor.,0,640713,2015,22
"Neutrinos sind Elementarteilchen, die auch als Geisterteilchen bezeichnet werden, da sie nur extrem schwach mit der uns bekannten ""gewöhnlichen"" Materie in Wechselwirkung treten und diese nahezu ungehindert durchdringen.",0,408124,2011,22
Die Ergebnisse werden nun in der BfN-Schriftenreihe „Naturschutz und biologische Vielfalt“ (Band 112) veröffentlicht.,0,462603,2012,22
"Nur bei Mehrpersonenhaushalten kann es dem IAB zufolge ein Lohnabstandsproblem geben, weil hier die vom IAB errechneten ""effektiven Stundenlöhne"" aus Arbeitslosengeld II und Mehraufwandsentschädigung schon an der Obergrenze dessen liegen, was momentan auf Einstiegspositionen mit niedrigen Qualifikationsanforderungen verdient wird.",0,112829,2005,22
Schmacke sieht dadurch das hohe Maß an Sicherheit für Versicherte in der gesetzlichen Krankenversicherung nicht generell gefährdet.,1,75882,2004,22
Es wurden hierfür die Lohnsteigerungen von mehr als fünf Millionen Beschäftigten in knapp 6.000 Unternehmen über maximal sieben Jahre analysiert.,0,418847,2011,22
"""Ich bin natürlich sehr glücklich über die Anerkennung meiner Forschungsarbeit und freue mich insbesondere, dass der DGMP-Preis auf ein noch relativ junges Teilgebiet der Medizinischen Physik aufmerksam macht, das heute an der Schnittstelle zwischen Medizin und Physik, in der Forschung und Entwicklung, einen mehr und mehr unverzichtbaren Baustein in der Gesundheitsfürsorge darstellt"", sagte Professor Glatting, nachdem er von der bevorstehenden Preisverleihung durch Frau PD Dr. Sibylle Ziegler, Präsidentin der DGMP, erfahren hatte.",1,277736,2008,22
"Das Forscherduo Stelbe und Günther entwickelte ein mobiles System, mit dem komplexe CAD-Daten aus Bereichen wie Engineering, Fahrzeugbau, Architektur oder Luft- und Raumfahrt als digitales Modell visualisiert werden können.",0,33591,2001,22
"Bei zentrosymmetrischen Kristallen handelt es sich um Kristalle, die durch die Spiegelung an einem Symmetriepunkt auf sich selbst abgebildet werden können.",0,624936,2015,22
"In einer Übersichtsarbeit in der neuen elektronischen Fachzeitschrift ""GMS Krankenhaushygiene Interdisziplinär"" innerhalb des e-Journals ""German Medical Science"" der Arbeitsgemeinschaft der wissenschaftlichen medizinischen Fachgesellschaften AWMF werden die Ergebnisse u.a. von 4 wissenschaftlichen Studien erörtert: Wassergefiltertes Infrarot A (wIRA) als spezielle Form der Wärmestrahlung mit hohem Eindringvermögen in das Gewebe bei geringer Wärmeoberflächenbelastung vermag wesentliche, auch energiemäßig bedeutsame Faktoren der Wundheilung zu verbessern.",0,173140,2006,22
"Laut Forschungsdirektorin Dr. Claudia Weinkopf gelang es immerhin jedem zweiten Mann, innerhalb von fünf Jahren aus einem niedrig bezahlten Job in besser bezahlte Arbeit aufzusteigen, bei den Frauen hatte es nur jede Vierte geschafft.",0,284575,2008,22
"Die Haut ist nicht nur der bekannte „Spiegel der Seele”, sie kann auch zum Spiegel für Krankheits- und Heilungsprozesse werden.",0,441462,2011,22
Diese Einzelbewertungen der Bestände führten sie in eine Gesamtbewertung zusammen.,0,524198,2013,22
Der Verbleib im Unternehmen wird somit über die Jahre mit einer hohen Prämie belohnt.,0,418847,2011,22
Ein FAU-Forscherteam um Dr. Gerhard Krönke an der Medizinischen Klinik 3 – Rheumatologie und Immunologie des Universitätsklinikums Erlangen (Direktor Prof. Dr. Georg Schett) hat mit dem Rezeptor PPARβ/δ einen wichtigen Ansatzpunkt für eine neue Art der Therapie identifiziert: Der Rezeptor ist sowohl an der Steuerung von Knochenabbau als auch von Knochenaufbau beteiligt und ist damit einer der Schlüsselfaktoren für die Behandlung von unterschiedlichen Skeletterkrankungen.,0,526239,2013,22
Mit folgenden Ergebnissen: Von 16 Produkten bestanden vier die Filterdurchlass-Prüfung und vier die Gesamtleckage-Prüfung.,0,147560,2006,22
Dem Allzeitstimmungshoch zur wirtschaftlichen Lage im Juli dieses Jahres folgte im August ein jäher Stimmungsumschwung.,1,443124,2011,22
"Deshalb gibt es für viele auch keinen Grund, nicht optimistisch in die Zukunft zu sehen.""",0,294709,2008,22
"Die Beantwortung dieser Frage ist von großem Interesse in der Biochemie, weil es dann möglich wäre,die Stabilität empfindlicher Proteine, und damit ihren technischen Nutzen, zu verbessern.",0,21425,2000,22
Die Methode stellt so eine Grundlage für signifikante volkswirtschaftliche Kosteneinsparungen dar.,0,51804,2002,22
Sie schaffen alle zwei bis drei Jahre an ihren bestehenden inländischen Standorten Optimierungspotenziale von 15 bis 30 Prozent - die in Standortvergleichen aber üblicherweise nicht gebührend berücksichtigt werden.,0,221444,2007,22
"Bei dieser Gruppe von Erkrankungen kommt es zu einer krankhaften Engstellung der Blutgefäße in der Lunge, es fließen weniger rote Blutkörperchen an den sauerstoffreichen Lungenbläschen vorbei, Sauerstoffarmut ist die Folge.",0,545063,2013,22
"Effiziente Diodenlaser mit ausgeklügelter Montage Das Ferdinand-Braun-Institut, Leibniz-Institut für Höchstfrequenztechnik (FBH) hat die dafür benötigten maßgeschneiderten Diodenlaser entwickelt.",1,621130,2015,22
Die Arbeitsagenturen erhalten so einen Überblick über die Einstellung und Weiterbeschäftigung älterer Arbeitnehmer und für die Betriebe steigt die Sichtbarkeit der Förderung und damit die Anreizwirkung.,0,145591,2006,22
"Die bislang durchgeführten Studien ergaben, dass der entwickelte Sensor sehr gut für die Untersuchung von gestressten Pflanzen geeignet ist.",0,330576,2009,22
"Mehr als die Hälfte der Österreicher (64%), Deutschen (57%) und Spanier (55%) sind glücklich mit ihrer derzeitigen persönlichen Situation.",0,263257,2008,22
"Insgesamt wird es darauf ankommen, dass nicht einfach die konventionellen E-Commerce-Anwendungen des heutigen Internets ""auf das Handy"" gebracht, sondern die neuen Möglichkeiten der dritten Mobilfunkgeneration nutzt werden.",0,42773,2001,22
"In der Studie heißt es weiter: „Der Fiskalpakt gewährleistet mit der national einzuführenden Schuldenbremse, dass die Eurostaaten die Einhaltung der europäischen Stabilitätskriterien zu ihrer Sache machen, so dass eine im Vergleich zur derzeitigen Situation verbesserte Aussicht besteht, dass deren Einhaltung nachhaltig gesichert werden kann.“ Zumindest in seiner gegenwärtigen Ausgestaltung sollte daher, so der Berliner Rechtswissenschaftler, der auf dem EFSF aufbauende Europäische Stabilisierungsmechanismus ESM nach den Maßstäben des Bundesverfassungsgerichts in seinem früheren EFSF-Urteil verfassungsgemäß sein.",0,495203,2012,22
"Dieser Rechenknoten ist mit der Leistung von ein- bis zweitausend handelsüblichen PCs vergleichbar, wenn diese wie ein einziger großer Rechner mit gemeinsamem Hauptspeicher von 4.000 GigaByte genutzt werden könnten, auf den alle Prozesse gleichzeitig Zugriff haben, unter anderem dank sehr schneller interner Vernetzung.",0,335764,2009,22
"Durch die Vermeidung von Datenpannen erübrigen sich zudem Kosten für deren Behebung, mögliche Schadenersatzansprüche und Imageschäden in der Öffentlichkeit.",0,648014,2016,22
"Ziel der traditionsreichsten betriebswirtschaftlichen Hochschule im deutschsprachigen Raum ist die Ausbildung leistungsfähiger, verantwortungsbewusster und unternehmerisch denkender Führungspersönlichkeiten.",1,463161,2012,22
Die Studie »Urban Services« kann im IAO-Shop zum Preis von 10 Euro bestellt werden.,0,636226,2015,22
"Wissenschaftler, Experten der Veterinärverwaltung, Vertreter der Bauernverbände und der Fleischindustrie sowie Kenner der Politik in den EU-Mitgliedsstaaten haben am 25. und 26. September 2007 an der Stiftung Tierärztliche Hochschule Hannover über die Bekämpfung der Klassischen Schweinepest durch Notimpfungen diskutiert.",0,228192,2007,22
"Ein weiteres militärisch akzentuiertes Ziel ist die Kontrolle und Regierung dieses Kalifats, das als Islamischer Staat funktionieren und Dienstleistungen für die eigenen Bürger erbringen soll.",0,642209,2015,22
Weitere Informationen: Universität Bremen Institut Arbeit und Wirtschaft PD Dr. Irene Dingeldey E-Mail: dingeldey@iaw.uni-bremen.de Zentrum für Sozialpolitik (ZeS)Kontakt Prof. Dr. Karin Gottschall E-Mail: k.gottschall@zes.uni-bremen.de,0,537182,2013,22
In diesem Zusammenhang wirkt sich die weit verbreitete Praxis der großflächigen Gülleausbringung auf Acker- und Grünlandflächen besonders negativ aus.,0,42737,2001,22
"Dabei handelt es sich um Produkte, die zuvor noch von keinem anderen Unternehmen angeboten wurden.",1,148680,2006,22
"Gleichzeitig sei es gerade die Privatwirtschaft, die Mitverantwortung für Krisenprävention, Konfliktmanagement und Friedenskonsolidierung übernehmen sollte und auch schon übernommen hat Eine solche korporative soziale Verantwortung (corporate social responsibility) umfasst nicht nur die Mitverantwortung für die Vermeidung von Gewaltkonflikten und gewaltfreien Konfliktaustrag sondern auch die Stabilisierung friedlicher und gerechter gesellschaftlicher Verhältnisse.",0,153100,2006,22
"Langfristig sind die Alpenpflanzen damit aber nicht genügend geschützt, weil ihre genetische Vielfalt mit den heutigen Schutzgebieten nur unzureichend gesichert ist.",0,498223,2012,22
"Häufig starten die Wissenschaftler ohne konkrete Produktidee oder mit einem Produkt, das noch längst nicht marktreif ist oder vom Markt nicht angenommen wird.",0,161084,2006,22
0421 218 8131 Email: schmacke@uni-bremen.de,0,75882,2004,22
"Text: D. Elsner Kontakt für Medien: Prof. Dr. Frank Brettschneider, Universität Hohenheim, Fachgebiet Kommunikationswissenschaft insbesondere Kommunikationstheorie, T +49 711 459 24030, frank.brettschneider@uni-hohenheim.de",0,630227,2015,22
Eine solche Methode führt im Unterschied zu bisherigen Osteoporose-Therapien zur Erneuerung einer physiologischen Knochenstruktur.,0,526239,2013,22
Umso erfreulicher ist das gute Abschneiden der Lüneburger Erziehungswissenschaftler.,1,47188,2002,22
"Da der Fiskalpakt gerade dazu diene, die im Hinblick auf die Stabilitätskriterien bestehenden Vollzugsdefizite zu beheben, sei es schwer vorstellbar, dass das Bundesverfassungsgericht ihn für nicht vereinbar mit dem deutschen Verfassungsrecht hält.",0,495203,2012,22
Weitere Informationen und kostenloser Download des VDI-Statusreports „Additive Fertigungsverfahren“ unter www.vdi.de/statusadditiv.,0,610578,2014,22
"Auch bei einer ambitionierten Klimapolitik, die dem Pariser Klimaabkommen von 2015 folgt, wäre mit einem Meeresspiegelanstieg von 20-60 Zentimetern bis 2100 zu rechnen – daher die Bedeutung für den Küstenschutz.",1,646309,2016,22
"„Gesetzliche Grundlage hierfür ist das Drittelbeteiligungsgesetz, das für solche Gesellschaften jeden dritten Aufsichtsratssitz für einen Vertreter der Arbeitnehmer vorsieht“, erläutert Prof. Dr. Walter Bayer von der Friedrich-Schiller-Universität Jena (FSU).",0,636446,2015,22
"Abhängig vom verwendeten Substrat hafteten die Schichtwerkstoffe sehr gut auf dem polymeren Untergrund.""",0,413554,2011,22
"Angestoßen durch die geplante Einführung eines allgemeinen gesetzlichen Mindestlohnes wurden in einigen Niedriglohnbranchen tarifliche Stufenpläne zur Anhebung der untersten Tarifvergütungen auf mindestens 8,50 Euro vereinbart.",0,590336,2014,22
"Bundeswettbewerbs Jugend forscht am Sonntag in Ludwigshafen hat die Bundesministerin für Bildung und Forschung, Edelgard Bulmahn, deutlich gemacht, dass junge Menschen in Naturwissenschaften und Technik Spitzenleistungen bringen können, wenn man ihnen die Chance dazu gibt: ""Die großartigen Leistungen dieser jungen Forscherinnen und Forscher zeigen, dass es an deutschen Schulen Unterricht gibt, der begeistert und Kreativität weckt"", sagte Bulmahn.",1,64058,2003,22
"Nach den Analysen der Wissenschaftler, die sich auf langjährige Forschungserfahrung in der IT-Industrie stützen können, handelt es sich hier nicht nur um eine kurzfristige Belastungsspitze, die man ""aussitzen"" könnte.",0,337272,2009,22
"Zwei seiner Absolventen, Jürgen Brattge aus Hamm und Axel Willemsen aus Langenfeld, erhielten gestern (21.09.2000) den diesjährigen Energie- und Umweltpreis der Eon Engineering GmbH für eine Forschungsarbeit, in der sie praxisnah ein computergestütztes Datenbank-Netz gewebt haben, in das die Altautoverwerter Kraftfahrzeugteile als verfügbare Ersatzteile einspeichern.",0,24604,2000,22
"Die FFH-Richtlinie hat dazu entscheidend beigetragen"", sagte Bundesumweltminister Sigmar Gabriel.",0,239399,2007,22
"Das Credo des Flughafen München lautet: ""Innovationsmanagement bedeutet eine neugierige Haltung zur Veränderung"".",1,226065,2007,22
"Diese Tatsache belegt, dass die basalen Mechanismen des biologischen Alterns offenkundig für alle Lebewesen aus dem Tierreich dieselben sind, was für die Erforschung des menschlichen Alterns von großer Relevanz ist.",0,239965,2007,22
Danach nutzen bereits 39 Prozent der Maschinenbauer das Prinzip paralleler Entwicklungsprozesse (Simultaneous Engineering) und damit mehr als in anderen Branchen des Verarbeitenden Gewerbes (24 Prozent).,0,218958,2007,22
"Weitere Ergebnisse der RBS-Betriebsbefragung sind veröffentlicht in der Information Nr. 21 des Referenz-Betriebs-Systems (RBS), im Internet aufzurufen über untenstehenden Link.",0,50962,2002,22
Die künftig gesetzlich vorgeschriebenen Datenschutz-Folgenabschätzungen bringen für ganz unterschiedliche Zielgruppen Vorteile mit sich: So können Technikanbieter und Systembetreiber die Technologieentwicklung besser steuern und sich spätere Nachbesserungen beim Datenschutzes sparen.,0,648014,2016,22
"Ebenfalls positiv zu bewerten ist die öffentliche Akzeptanz, die gute Vernetzung der Innovationsakteure sowie international sehr erfolgreiche industrielle Anwenderbranchen wie etwa die Chemiebranche.",0,215062,2007,22
"„Schon ein solcher verminderter Anstieg wäre eine ziemliche Herausforderung, aber weniger teuer als die Anpassung an ungebremsten Meeresspiegelanstieg, die in manchen Regionen der Welt sogar völlig unmöglich sein würde“, so Levermann.",0,646309,2016,22
"In diesem Model gibt es daher mehrere Qualitätsklassen, die allen – nicht nur den neuen innovativen – Online-Diensten offen stehen.",0,406613,2011,22
Nur eine Minderheit der Geringverdiener konnte innerhalb von fünf Jahren in bessere Verdienstpositionen gelangen.,0,104206,2005,22
"„Möglicherweise wiegt die Sorge, der Staat könnte der Euro-Krise nicht Herr werden, schwerer als die konjunkturelle Entwicklung.“ In Stuttgart zeigen sich die Menschen zwar nicht für Deutschland, aber für das eigene Leben am optimistischsten: Schon im Vorjahr auf dem ersten Platz in dieser Kategorie, konnte die Schwabenmetropole mit 74 Prozent zuversichtlicher Stimmen und einem Plus von vier Prozentpunkten gegenüber 2010 die Spitzen-Position halten.",1,443124,2011,22
"Hier basiert die ausgewiesene Expertise des Ulmer Instituts Martin Eling zufolge nicht zuletzt vom Forschungsschwerpunkt ""Dynamische Finanzanalyse"", in dessen Rahmen an der Uni Ulm die Einsatzmöglichkeiten von stochastischen Modellen im Versicherungsbereich intensiv untersucht würden.",1,360373,2010,22
"Die entscheidende positive Erkenntnis ist dabei: Die Bindung von Interleukin-10 an die Kohlenhydrate ist recht schwach, sodass dieser Botenstoff leicht freigegeben werden kann, um Zellen entsprechend zu stimulieren.",0,646560,2016,22
"""Dominierten in der Diskussion um Outsourcing bisher Kostenargumente, so werden nun zunehmend Qualitätsverbesserungen, Wissenstransfer und innovative Impulse vom externen Dienstleister erwartet.",0,298383,2009,22
Schätzungen zufolge leiden in Deutschland rund sechs Millionen Menschen an chronischen Schmerzen.Entsprechend unseres heutigen Verständnisses ist Schmerz deutlich mehr als eine reine Sinnesempfindung.,0,272947,2008,22
Die zwischenzeitliche Schwächephase wurde im letzten Quartal des Jahres mit einer überraschend kräftigen Expansion beendet.,0,633315,2015,22
Solche Behandlungsansätze lassen jedoch den durch die Osteoporose ebenso gestörten Knochenaufbau – verursacht durch die so genannten Osteoblasten – außer Acht und führen so mittelfristig sogar zur Hemmung des natürlichen Umbaus unserer Knochen.,0,526239,2013,22
"Daher bieten die wenigen Regionen adulter Neurogenese die Möglichkeit, zu untersuchen, welche Mechanismen es diesen Zellen erlauben, auch im erwachsenen Gehirn noch Nervenzellen zu bilden.",0,547314,2013,22
"Diese ""subjektive"" Messung lehnt sich an die im so genannten ""Oslo Manual"" von der Organisation für wirtschaftliche Zusammenarbeit und Entwicklung.",0,181170,2006,22
"Die Wissenschaftler haben mehrere Monate mit sechsten Klassen einer Potsdamer Gesamtschule verschiedene Programme durchgefuehrt: Ein Denktraining, ein Motivationstraining sowie ein integriertes Programm.",0,12696,1999,22
Erik Monsen und sein Kollege Holger Patzelt haben nun gemeinsam mit Todd Saxton von der Indiana University (USA) mögliche Interaktionen verschiedener Anreize untersucht.,0,320447,2009,22
"Kaum anzunehmen indes, dass sie sich dabei an Neuseeland orientieren werde, vermutet der Ulmer Wissenschaftler.",0,360373,2010,22
"Der Professor für Biochemie und Immunologie ist auswärtiges wissenschaftliches Mitglied und Seniorgruppenleiter für ""Lymphozytenentwicklung"" am Max-Planck-Institut für Infektionsbiologie in Berlin.",0,184764,2006,22
"Ziel der Studie war es, durch die Berechnung der kommunalen Wertschöpfungseffekte die Akzeptanz für die energetische Gebäudesanierung bei den Akteuren vor Ort (Politik, Hauseigentümer, Mieter, Unternehmen, etc.) zu steigern und damit zu einer Erhöhung der Sanierungsraten beizutragen.",0,612616,2014,22
B. TU Darmstadt und Universität Köln) das Bau- und Immobilienmanagement noch konventionell organisiert ist.,0,261638,2008,22
"""Unsere Wälder, insbesondere die naturnahen Wälder, sind Lebensraum für heute oftmals gefährdete Tier- und Pflanzenarten"", sagte BfN-Präsidentin Prof. Dr. Beate Jessel.",0,306430,2009,22
"Außerdem verhindert ""CocoaHeal"", dass sich die Magengeschwüre verursachenden Bakterien ""Heliobacter pylori"" im Magengewebe einnisten können.",0,186419,2006,22
So nehmen 87 Prozent der befragten Qualitätsmanager Anpassungen am eingesetzten Qualitätsmodell vor.,0,363416,2010,22
In mehrmodigen Glasfasern treten aufgrund mehrerer möglicher Verteilungen Übertragungsstörungen auf.,0,346325,2009,22
Die GFZ-Wissenschaftler konnten durch die Analyse der ersten Beobachtungsdaten die Umlaufbahn des in 23222 km Höhe fliegenden Satelliten erstmals auf wenige Dezimeter genau bestimmen.,0,457578,2011,22
Nach diesen Kriterien werteten sie Daten des Internationalen Rates für Meeresforschung (ICES) aus sowie Ergebnisse eigener Forschungsreisen und Statistiken über die Anlandungen der kommerziellen Fischerei.,0,524198,2013,22
»Nur so können sie ihre Wettbewerbsfähigkeit in einer sich wandelnden IT-Landschaft sichern.« Aus Sicht der Unternehmen bieten internetbasierte Softwaredienstleistungen eine Reihe von strategischen Vorteilen.,0,392319,2010,22
"Einsatzmöglichkeiten bestehen jedoch auch in den Bereichen »E-Commerce« und »E-Logistics«, wo gepackte Versandeinheiten auf Vollständigkeit (z.B. enthaltene Lieferscheine) automatisch überprüft werden können.",0,27629,2000,22
"Der erstaunliche Wandel Deutschlands vom ‘kranken Mann Europas’ zu einer dynamischen und wettbewerbsstarken Volkswirtschaft wird oft auf eine erfolgreiche Wirtschaftspolitik zurückgeführt, vor allem auf die nach 2002 durchgeführten Hartz-Reformen.",1,571692,2014,22
Erfolgskritisch sind vor allem folgende Faktoren: - Die Anlaufzeiten einer ausländischen Produktionsstätte bis zur sicheren Produktion mit verlässlicher Qualität und Produktivität werden fast immer deutlich unterschätzt und dauern häufig mehr als doppelt so lange wie ursprünglich geplant.,0,221444,2007,22
Im Zusammenspiel mit der sozialen Interaktion und der akustischen und emotionalen Stimulation entsteht beim Tanzen so die nahezu perfekte reizreiche und herausfordernde Umgebung für den Menschen.,1,520842,2013,22
"„Uns ist bewusst, dass wir die großen Herausforderungen der Zukunft nur durch innovative Entwicklungen und zielführende Kooperationen bewältigen können“, so Strohrmann weiter.",1,605700,2014,22
"Sie stellt sich als unabhängig von der Größe der Sterne dar, als auch ihrer inneren Beschaffenheit, die noch zu großen Teilen unbekannt ist.",0,582388,2014,22
"Über Zertifikate wäre zum Beispiel schnell überprüfbar, ob Anbieter oder Betreiber Betroffenenrechte berücksichtigt haben – und Unternehmen könnten hierdurch ebenfalls ihren Willen zur Achtung dieser Rechte unterstreichen.",0,648014,2016,22
"„Im fünften Jahr seit Beginn der Schuldenkrise scheinen die Menschen mehr denn je davon überzeugt zu sein, dass Deutschland krisensicher ist.",0,552113,2013,22
"Anhand dreier praxisnaher, generischer Demonstratorbauteile haben sie die Grundlagen für das entsprechende Design bzw. für die Auslegungs-, Simulations- und Prüfwerkzeuge für materialhybride Strukturen im Maschinenbau entwickelt.",0,634631,2015,22
"Bei der Preisverleihung in Mülheim/Ruhr, an der auch Münsters Universitätsrektorin Prof. Dr. Ursula Nelles teilnahm, zeichnete Innovationsminister Pinkwart insgesamt vier Forscherteams von nordrhein-westfälischen Hochschulen für besonders innovative Erfindungen mit Preisen im Gesamtwert von 41.000 Euro aus.",0,186419,2006,22
"Die Berechnungen der Bayreuther Wissenschaftler haben ein überraschendes Ergebnis zutage gefördert: Die Dimension der Abstimmungsregeln, wie sie im Vertrag von Lissabon für den EU-Ministerrat festgelegt wurden, beträgt mindestens 7.",0,635584,2015,22
"Zudem wird Antriebsenergie eingespart, da längere Förderstrecken mit weniger Antrieben realisiert werden.",0,413554,2011,22
"Knappe Ressourcen und Kapazitäten werden in wenig aussichtsreichen Entwicklungsvorhaben verschwendet, sie stehen für wirklich zukunftsträchtige Innovationsprojekte nicht mehr zur Verfügung und blockieren die Unternehmensentwicklung.",1,191232,2007,22
"Darauf, betonen die Forscher, habe auch die Finanzkontrolle Schwarzarbeit als zuständige Kontrollbehörde bereits mehrfach hingewiesen.",0,637553,2015,22
"Hohes Armutsrisiko bei Frauen in Ost und West Betrachtet man nicht nur die Lohneinkommen, sondern die Einkommen auf Haushaltsebene so wird deutlich, dass insbesondere weibliche Normalarbeitnehmer in Westdeutschland sowie ostdeutsche männliche und weibliche Normalarbeitnehmer zusätzlich auf staatliche Transferleistungen und auf Partnereinkommen angewiesen sind, um Armut im Haushaltskontext zu vermeiden.",0,537182,2013,22
Mechanismen zur Verringerung von Emissionen aus dem Roden von Wäldern werden daher vielfach diskutiert.,0,613168,2014,22
Das Projekt wurde mit Mitteln des Bayerisch-Kalifornischen Hochschulzentrums (BaCaTeC) anschubfinanziert und dann im Rahmen eines Forschungsstipendiums der Bayerischen Forschungsstiftung (BFS) durchgeführt.,0,446379,2011,22
"Das Geheimnis dahinter ist eine Kamera an der Spitze der intelligenten Stifte, die die Berührung mit dem speziellen Papier erkennt, das den Boden des Bauernhofs bedeckt.",1,366533,2010,22
"Neue Kooperationsformen zwischen Kommunen, Unternehmen und Bürgern entstehen, um die Kernkompetenzen der jeweiligen Akteure besser zu bündeln und urbane Dienstleistungsangebote flexibler und bedarfsorientierter zu gestalten.",0,636226,2015,22
"Er konnte zeigen, dass diese im Labor generierten Zellen elektrophysiologisch funktionieren und Verhaltensdefizite im Tiermodell der Parkinsonschen Erkrankung kompensieren können.",0,157524,2006,22
"Ziel der Allianz Zuversichtsstudie ist es, die Stimmungslage in Deutschland zu erheben.",0,592837,2014,22
